"Id","SalePrice"
2848,159819.787632566
2849,118161.653976473
2850,220516.012737186
2851,112876.560982515
2852,146630.609873927
2853,162326.140868638
2854,177893.108317966
2855,227651.688711379
2856,172616.347579787
2857,182198.655936341
2858,158936.793007726
2859,210148.92490508
2860,115381.907995264
2861,146742.90040672
2862,98813.2846297777
2863,94626.1966954038
2864,134655.899922058
2865,119052.729768894
2866,368894.376463251
2867,271771.156974415
2868,322698.511497447
2869,316681.44048203
2870,436647.521204592
2871,312272.383460094
2872,228965.949212844
2873,184554.765300908
2874,166856.702814697
2875,191375.84589779
2876,198403.553850312
2877,359342.721044344
2878,215613.161675461
2879,241630.584490036
2880,210652.431656578
2881,112163.716977272
2882,211497.560722991
2883,308968.023124465
2884,296472.188209339
2885,246750.612872255
2886,186395.844253415
2887,178056.517111953
2888,153119.505247005
2889,143795.083417889
2890,172575.815999601
2891,135438.310601457
2892,308885.897753511
2893,235996.71062523
2894,224323.065362732
2895,193553.697971727
2896,234618.583314509
2897,187958.305069196
2898,164615.519252056
2899,146102.839138331
2900,157329.731236791
2901,166158.990292804
2902,165119.797151356
2903,148942.421551943
2904,198985.267425518
2905,163074.717369224
2906,177747.34819127
2907,134055.795422169
2908,200058.180780767
2909,126690.581791652
2910,133030.270423634
2911,177255.949232723
2912,111113.688707464
2913,127089.210083304
2914,118616.016273502
2915,104908.339411318
2916,106831.09234012
2917,145977.160858166
2918,143140.649440696
2919,202352.637125067
